user_id,train_avg,prod_avg,drift
31425,3.3333333333333335,3.0,-0.3333333333333335
31426,4.0,4.0,0.0
31428,4.0,3.5,-0.5
31432,4.0,3.5,-0.5
31435,3.6666666666666665,3.0,-0.6666666666666665
31440,3.7777777777777777,4.0,0.22222222222222232
31443,4.0,3.0,-1.0
31444,4.0,3.0,-1.0
31448,4.0,3.0,-1.0
31453,3.5,3.0,-0.5
31458,4.25,4.0,-0.25
31460,3.5,3.0,-0.5
31468,3.5,4.0,0.5
31469,4.0,3.5,-0.5
31472,3.235294117647059,3.0,-0.23529411764705888
31480,3.3333333333333335,3.0,-0.3333333333333335
31484,3.0,3.6666666666666665,0.6666666666666665
31487,4.0,3.5,-0.5
31494,3.6,4.0,0.3999999999999999
31498,3.5,4.0,0.5
31502,4.0,4.0,0.0
31503,3.25,3.0,-0.25
31504,3.55,3.25,-0.2999999999999998
31505,3.3333333333333335,4.0,0.6666666666666665
31508,4.0,4.0,0.0
31509,4.0,4.0,0.0
31512,4.0,3.0,-1.0
31515,3.0,3.0,0.0
31516,4.0,4.0,0.0
31517,3.090909090909091,4.0,0.9090909090909092
31518,3.75,4.0,0.25
31519,3.75,4.0,0.25
31521,3.5,4.0,0.5
31528,4.0,4.0,0.0
31529,3.6666666666666665,4.0,0.3333333333333335
31530,3.6666666666666665,4.0,0.3333333333333335
31531,3.4285714285714284,4.5,1.0714285714285716
31533,5.0,3.0,-2.0
31535,4.0,4.0,0.0
31539,4.0,4.0,0.0
31541,3.0,4.333333333333333,1.333333333333333
31542,4.6,4.5,-0.09999999999999964
31543,3.0,4.0,1.0
31547,4.0,4.5,0.5
31550,3.0,4.0,1.0
31551,3.5,4.0,0.5
31557,4.0,5.0,1.0
31561,3.0,4.0,1.0
31564,3.375,3.0,-0.375
31572,5.0,4.0,-1.0
31573,4.133333333333334,3.5,-0.6333333333333337
31574,3.0,4.0,1.0
31576,3.6666666666666665,4.0,0.3333333333333335
31577,4.333333333333333,4.0,-0.33333333333333304
31580,3.5,3.0,-0.5
31583,4.285714285714286,5.0,0.7142857142857144
31585,3.4375,3.5,0.0625
31592,4.2,5.0,0.7999999999999998
31593,4.333333333333333,4.0,-0.33333333333333304
31595,4.5,3.0,-1.5
31596,4.0,2.8,-1.2000000000000002
31599,3.75,3.5,-0.25
31605,3.95,4.0,0.04999999999999982
31606,4.0,3.0,-1.0
31608,4.333333333333333,5.0,0.666666666666667
31610,3.0,4.5,1.5
31612,4.25,4.0,-0.25
31614,3.1666666666666665,2.75,-0.4166666666666665
31616,4.0,5.0,1.0
31617,3.25,4.0,0.75
31620,3.5,3.0,-0.5
31622,2.0,3.0,1.0
31623,3.75,3.0,-0.75
31630,3.75,4.0,0.25
31631,4.5,4.0,-0.5
31634,3.6666666666666665,3.6666666666666665,0.0
31635,4.0,3.0,-1.0
31636,4.0,3.5,-0.5
31638,3.8,4.0,0.20000000000000018
31640,3.5,3.0,-0.5
31643,3.0,4.0,1.0
31646,4.0,4.5,0.5
31647,3.0,3.0,0.0
31648,3.25,4.0,0.75
31649,3.608695652173913,3.0,-0.6086956521739131
31655,3.0,3.5,0.5
31657,4.0,3.5,-0.5
31664,4.5,5.0,0.5
31666,5.0,5.0,0.0
31672,3.5,5.0,1.5
31676,5.0,5.0,0.0
31677,3.6666666666666665,3.0,-0.6666666666666665
31681,3.5714285714285716,3.0,-0.5714285714285716
31684,4.0,4.0,0.0
31693,3.5555555555555554,4.0,0.44444444444444464
31695,3.6666666666666665,4.0,0.3333333333333335
31697,4.125,4.0,-0.125
31699,5.0,2.0,-3.0
31702,4.666666666666667,5.0,0.33333333333333304
31703,3.8333333333333335,4.0,0.16666666666666652
31707,3.25,3.0,-0.25
31708,3.5,2.0,-1.5
31710,4.5,3.0,-1.5
31711,3.3333333333333335,2.0,-1.3333333333333335
31713,3.75,4.5,0.75
31714,4.0,4.0,0.0
31715,4.0,4.0,0.0
31717,3.0,4.0,1.0
31719,3.3333333333333335,4.0,0.6666666666666665
31720,3.3,3.0,-0.2999999999999998
31721,4.0,4.0,0.0
31724,3.3333333333333335,4.0,0.6666666666666665
31726,3.5,4.0,0.5
31729,3.9473684210526314,3.0,-0.9473684210526314
31731,3.75,4.0,0.25
31733,3.0,3.5,0.5
31736,3.0,4.0,1.0
31738,4.0,4.0,0.0
31740,3.5,4.0,0.5
31743,3.6666666666666665,4.0,0.3333333333333335
31744,4.0,4.0,0.0
31746,3.3333333333333335,3.5,0.16666666666666652
31750,4.25,3.0,-1.25
31752,3.5,4.0,0.5
31755,3.25,3.0,-0.25
31757,3.3333333333333335,3.0,-0.3333333333333335
31759,3.75,4.0,0.25
31764,2.5,2.0,-0.5
31765,3.764705882352941,4.0,0.23529411764705888
31766,4.0,3.5,-0.5
31768,3.0,4.0,1.0
31770,4.0,3.25,-0.75
31775,4.25,4.0,-0.25
31776,3.3333333333333335,3.0,-0.3333333333333335
31779,4.0,5.0,1.0
31781,3.0,2.0,-1.0
31782,3.5,4.5,1.0
31784,3.3333333333333335,3.0,-0.3333333333333335
31790,5.0,4.0,-1.0
31793,3.761904761904762,3.6666666666666665,-0.09523809523809534
31795,4.0,4.0,0.0
31797,4.666666666666667,3.0,-1.666666666666667
31801,3.2,3.0,-0.20000000000000018
31802,3.0,3.4,0.3999999999999999
31805,3.0,3.0,0.0
31806,3.4705882352941178,4.0,0.5294117647058822
31810,3.75,3.0,-0.75
31812,3.5,3.0,-0.5
31815,4.0,3.0,-1.0
31817,3.0,4.0,1.0
31818,4.066666666666666,4.0,-0.06666666666666643
31819,3.6666666666666665,3.0,-0.6666666666666665
31826,4.0,4.0,0.0
31829,3.3333333333333335,3.0,-0.3333333333333335
31831,4.666666666666667,4.0,-0.666666666666667
31834,4.0,3.0,-1.0
31835,3.7777777777777777,4.25,0.4722222222222223
31838,3.625,4.0,0.375
31839,3.0,4.0,1.0
31840,2.9285714285714284,2.0,-0.9285714285714284
31842,3.25,4.0,0.75
31843,3.5,3.0,-0.5
31844,3.0,3.0,0.0
31848,3.5,5.0,1.5
31849,3.0,2.5,-0.5
31850,3.1666666666666665,4.0,0.8333333333333335
31855,4.0,4.0,0.0
31864,3.5,4.0,0.5
31866,3.5,2.5,-1.0
31867,4.0,4.5,0.5
31869,3.5,4.0,0.5
31870,4.0,3.0,-1.0
31874,4.5,3.0,-1.5
31876,3.0,4.0,1.0
31877,4.0,5.0,1.0
31878,3.5,4.0,0.5
31879,2.25,2.0,-0.25
31880,3.0,3.0,0.0
31883,3.0,4.0,1.0
31884,3.6666666666666665,3.6666666666666665,0.0
31885,3.5714285714285716,4.0,0.4285714285714284
31886,4.0,4.0,0.0
31887,3.4,4.0,0.6000000000000001
31890,3.6,4.0,0.3999999999999999
31891,4.5,3.6666666666666665,-0.8333333333333335
31892,3.235294117647059,4.0,0.7647058823529411
31893,4.0,4.0,0.0
31895,4.0,4.0,0.0
31900,4.0,4.0,0.0
31902,3.5833333333333335,4.0,0.4166666666666665
31904,4.111111111111111,4.0,-0.11111111111111072
31908,4.0,4.0,0.0
31910,3.0,3.5,0.5
31912,3.8,3.3333333333333335,-0.46666666666666634
31915,4.5,4.0,-0.5
31918,3.0,4.0,1.0
31920,3.0,4.0,1.0
31922,4.5,4.333333333333333,-0.16666666666666696
31925,3.8,4.0,0.20000000000000018
31927,3.5,2.6666666666666665,-0.8333333333333335
31931,4.0,3.8,-0.20000000000000018
31933,4.0,3.0,-1.0
31934,3.4444444444444446,3.3333333333333335,-0.11111111111111116
31935,4.0,4.0,0.0
31939,3.3333333333333335,4.0,0.6666666666666665
31941,3.2,4.25,1.0499999999999998
31943,4.5,3.0,-1.5
31945,3.625,2.0,-1.625
31946,2.8,3.0,0.20000000000000018
31947,3.0,4.0,1.0
31948,3.6666666666666665,3.4,-0.2666666666666666
31949,3.6666666666666665,4.0,0.3333333333333335
31951,3.5,3.0,-0.5
31954,3.8,3.0,-0.7999999999999998
31956,3.5,3.0,-0.5
31957,3.0,3.0,0.0
31958,3.3333333333333335,3.0,-0.3333333333333335
31964,4.0,3.0,-1.0
31966,4.0,5.0,1.0
31968,3.5,3.0,-0.5
31972,3.5,3.0,-0.5
31977,3.5,3.5,0.0
31978,3.6666666666666665,4.5,0.8333333333333335
31981,3.5,4.0,0.5
31982,3.3333333333333335,4.0,0.6666666666666665
31983,3.3333333333333335,3.0,-0.3333333333333335
31984,3.0,4.0,1.0
31990,4.0,4.0,0.0
31993,2.0,2.0,0.0
31998,3.3333333333333335,4.0,0.6666666666666665
31999,3.25,4.0,0.75
32000,3.6666666666666665,4.0,0.3333333333333335
32003,5.0,3.0,-2.0
32004,4.0,3.6666666666666665,-0.3333333333333335
32012,3.0,4.0,1.0
32013,4.6,4.0,-0.5999999999999996
32019,4.555555555555555,5.0,0.44444444444444464
32021,3.6666666666666665,4.0,0.3333333333333335
32028,3.5,3.0,-0.5
32037,3.0,3.0,0.0
32039,3.3333333333333335,4.0,0.6666666666666665
32040,3.6666666666666665,4.0,0.3333333333333335
32041,2.8461538461538463,3.0,0.15384615384615374
32042,4.333333333333333,3.6666666666666665,-0.6666666666666665
32046,3.0,4.0,1.0
32048,4.0,4.5,0.5
32050,4.2,4.0,-0.20000000000000018
32051,4.0,3.25,-0.75
32054,4.0,4.0,0.0
32055,4.0,4.0,0.0
32056,4.0,4.0,0.0
32057,3.0,3.0,0.0
32061,3.25,4.0,0.75
32063,3.2,4.333333333333333,1.1333333333333329
32065,3.75,3.5,-0.25
32077,4.0,4.0,0.0
32079,4.0,5.0,1.0
32081,4.0,4.5,0.5
32087,3.25,3.0,-0.25
32095,2.0,2.0,0.0
32097,4.0,4.666666666666667,0.666666666666667
32100,5.0,5.0,0.0
32102,3.3333333333333335,4.0,0.6666666666666665
32103,4.0,4.0,0.0
32106,4.666666666666667,4.0,-0.666666666666667
32107,4.0,4.0,0.0
32109,4.0,4.0,0.0
32110,3.3333333333333335,3.0,-0.3333333333333335
32114,4.0,5.0,1.0
32116,3.8,3.0,-0.7999999999999998
32119,2.0,3.5,1.5
32121,3.0,4.0,1.0
32124,4.0,4.0,0.0
32128,3.6666666666666665,4.0,0.3333333333333335
32129,2.5,4.0,1.5
32130,3.0,4.0,1.0
32132,3.0,4.0,1.0
32134,5.0,4.0,-1.0
32136,5.0,4.333333333333333,-0.666666666666667
32143,3.6666666666666665,4.0,0.3333333333333335
32144,4.0,3.0,-1.0
32145,3.0,3.0,0.0
32149,4.0,4.0,0.0
32150,3.4705882352941178,3.0,-0.47058823529411775
32153,3.5,5.0,1.5
32154,3.6666666666666665,3.0,-0.6666666666666665
32159,3.0,2.5,-0.5
32160,4.0,4.0,0.0
32162,3.6666666666666665,4.0,0.3333333333333335
32164,4.0,4.0,0.0
32166,4.25,4.0,-0.25
32169,3.6,4.0,0.3999999999999999
32171,4.166666666666667,5.0,0.833333333333333
32172,4.25,3.3333333333333335,-0.9166666666666665
32174,3.0,3.5,0.5
32177,3.0,3.0,0.0
32178,3.0,4.5,1.5
32179,2.6666666666666665,3.0,0.3333333333333335
32183,3.0,5.0,2.0
32185,4.0,4.0,0.0
32191,4.0,4.0,0.0
32192,4.0,4.0,0.0
32197,3.6666666666666665,3.5,-0.16666666666666652
32199,3.3333333333333335,4.0,0.6666666666666665
32201,3.6,4.5,0.8999999999999999
32210,3.1333333333333333,4.0,0.8666666666666667
32211,4.333333333333333,5.0,0.666666666666667
32216,4.0,5.0,1.0
32221,4.5,4.0,-0.5
32222,4.0,4.0,0.0
32223,3.7777777777777777,4.0,0.22222222222222232
32227,3.0,4.0,1.0
32231,4.5,4.0,-0.5
32235,3.75,3.0,-0.75
32236,4.0,3.5,-0.5
32237,4.666666666666667,4.0,-0.666666666666667
32238,3.357142857142857,4.0,0.6428571428571428
32241,3.5,3.0,-0.5
32242,3.1052631578947367,4.0,0.8947368421052633
32243,3.0,4.5,1.5
32245,4.0,4.0,0.0
32246,2.0,3.0,1.0
32249,3.4,4.0,0.6000000000000001
32251,3.3333333333333335,4.0,0.6666666666666665
32252,4.333333333333333,2.6666666666666665,-1.6666666666666665
32256,3.0,3.0,0.0
32259,4.0,4.0,0.0
32266,3.3333333333333335,3.25,-0.08333333333333348
32274,4.214285714285714,3.0,-1.2142857142857144
32276,3.5,4.0,0.5
32277,3.4,3.0,-0.3999999999999999
32280,3.5,4.0,0.5
32284,4.0,3.6666666666666665,-0.3333333333333335
32288,3.5,3.5,0.0
32289,4.388888888888889,4.75,0.3611111111111107
32294,3.6666666666666665,4.0,0.3333333333333335
32295,4.0,4.0,0.0
32296,4.0,5.0,1.0
32297,3.75,3.0,-0.75
32298,4.0,4.0,0.0
32299,3.0,2.0,-1.0
32302,4.0,4.0,0.0
32303,3.6666666666666665,3.5,-0.16666666666666652
32309,3.75,4.0,0.25
32312,2.8,3.0,0.20000000000000018
32313,4.0,3.5,-0.5
32315,4.0,5.0,1.0
32316,4.0,4.0,0.0
32318,3.3333333333333335,3.5,0.16666666666666652
32319,3.5714285714285716,4.0,0.4285714285714284
32321,3.2,4.0,0.7999999999999998
32326,3.0,2.0,-1.0
32330,4.0,4.0,0.0
32335,3.0,4.0,1.0
32336,4.2,5.0,0.7999999999999998
32337,3.3333333333333335,4.0,0.6666666666666665
32339,3.8,4.0,0.20000000000000018
32341,3.1333333333333333,4.0,0.8666666666666667
32344,2.6666666666666665,3.4285714285714284,0.7619047619047619
32346,3.0,3.0,0.0
32350,4.666666666666667,4.0,-0.666666666666667
32354,4.0,3.0,-1.0
32355,3.0,4.0,1.0
32356,3.6666666666666665,3.0,-0.6666666666666665
32357,3.5,3.0,-0.5
32359,3.4,4.25,0.8500000000000001
32361,4.0,4.0,0.0
32364,4.5,3.0,-1.5
32365,4.0,4.0,0.0
32368,4.0,4.0,0.0
32369,4.0,3.0,-1.0
32371,3.0,3.0,0.0
32374,4.0,4.0,0.0
32377,2.5,3.0,0.5
32380,4.5,5.0,0.5
32383,3.6470588235294117,3.6666666666666665,0.019607843137254832
32386,3.5,4.5,1.0
32394,3.0,3.75,0.75
32396,4.0,4.0,0.0
32397,4.0,4.0,0.0
32400,3.6666666666666665,3.5,-0.16666666666666652
32401,4.0,3.0,-1.0
32402,3.25,3.0,-0.25
32403,3.8333333333333335,3.5,-0.3333333333333335
32404,4.0,4.0,0.0
32405,3.5,4.5,1.0
32410,4.0,4.25,0.25
32411,3.5,3.0,-0.5
32416,4.0,3.5,-0.5
32418,3.0,3.0,0.0
32420,3.6666666666666665,4.0,0.3333333333333335
32421,4.5,4.0,-0.5
32423,4.0,4.0,0.0
32425,4.25,3.0,-1.25
32427,3.176470588235294,3.0,-0.17647058823529393
32429,3.6666666666666665,5.0,1.3333333333333335
32434,3.6666666666666665,4.0,0.3333333333333335
32436,3.0,4.0,1.0
32437,3.8,3.0,-0.7999999999999998
32441,4.25,5.0,0.75
32443,3.0,4.0,1.0
32452,3.0,4.0,1.0
32453,3.5,4.0,0.5
32466,4.5,4.0,-0.5
32467,4.0,4.0,0.0
32468,3.25,3.0,-0.25
32469,3.6470588235294117,4.0,0.3529411764705883
32471,3.7142857142857144,4.0,0.2857142857142856
32475,4.0588235294117645,5.0,0.9411764705882355
32479,4.0,4.0,0.0
32486,3.3333333333333335,3.0,-0.3333333333333335
32491,3.5,3.0,-0.5
32493,3.6666666666666665,3.0,-0.6666666666666665
32497,4.0,3.0,-1.0
32498,4.25,4.0,-0.25
32499,3.5,4.0,0.5
32501,2.8125,3.5,0.6875
32502,4.0,5.0,1.0
32503,4.0,4.0,0.0
32504,4.0,3.5,-0.5
32505,3.0,5.0,2.0
32506,3.0,4.0,1.0
32508,3.0,4.0,1.0
32516,4.0,4.0,0.0
32518,5.0,3.3333333333333335,-1.6666666666666665
32521,4.0,4.0,0.0
32526,4.0,3.0,-1.0
32528,3.0,3.0,0.0
32531,4.0,3.0,-1.0
32539,4.0,4.0,0.0
32542,2.6666666666666665,4.0,1.3333333333333335
32543,3.4285714285714284,4.0,0.5714285714285716
32545,4.5,4.0,-0.5
32547,4.0,4.0,0.0
32548,4.166666666666667,4.0,-0.16666666666666696
32554,4.0,3.0,-1.0
32558,2.6666666666666665,4.0,1.3333333333333335
32559,3.75,5.0,1.25
32560,4.0,4.0,0.0
32563,3.1666666666666665,3.5,0.3333333333333335
32564,4.166666666666667,4.0,-0.16666666666666696
32565,3.0,3.75,0.75
32567,4.25,4.0,-0.25
32575,3.642857142857143,3.5,-0.1428571428571428
32579,3.75,4.0,0.25
32580,4.0,4.0,0.0
32582,3.8461538461538463,5.0,1.1538461538461537
32585,2.6666666666666665,4.0,1.3333333333333335
32590,2.0,2.0,0.0
32591,4.666666666666667,2.0,-2.666666666666667
32595,3.8,3.5,-0.2999999999999998
32596,3.0,3.6666666666666665,0.6666666666666665
32597,3.5,3.5,0.0
32598,3.0,3.5,0.5
32599,3.125,3.0,-0.125
32602,4.333333333333333,3.6666666666666665,-0.6666666666666665
32603,4.0,4.0,0.0
32605,4.2,3.6666666666666665,-0.5333333333333337
32609,3.6666666666666665,4.0,0.3333333333333335
32610,4.0,4.0,0.0
32614,4.0,3.0,-1.0
32617,3.0,4.0,1.0
32623,3.0,3.6666666666666665,0.6666666666666665
32625,4.25,4.0,-0.25
32626,3.75,3.0,-0.75
32628,3.5,3.0,-0.5
32629,4.0,5.0,1.0
32630,5.0,4.0,-1.0
32632,4.5,3.0,-1.5
32633,4.0,5.0,1.0
32634,4.0,3.0,-1.0
32636,3.764705882352941,5.0,1.2352941176470589
32638,3.0,3.0,0.0
32641,3.0,3.0,0.0
32642,4.0,3.0,-1.0
32643,3.5,3.0,-0.5
32644,2.6666666666666665,3.3333333333333335,0.666666666666667
32647,3.75,4.0,0.25
32648,3.3333333333333335,3.5,0.16666666666666652
32652,4.0,3.5,-0.5
32654,2.0,4.0,2.0
32659,4.0,4.0,0.0
32662,3.4,2.0,-1.4
32664,3.0,4.0,1.0
32667,3.5,3.0,-0.5
32672,4.5,4.0,-0.5
32675,3.6666666666666665,3.5,-0.16666666666666652
32676,3.6666666666666665,4.0,0.3333333333333335
32680,4.25,3.75,-0.5
32682,4.5,3.0,-1.5
32683,3.9444444444444446,4.0,0.05555555555555536
32684,4.0,4.0,0.0
32685,5.0,5.0,0.0
32686,3.0,3.0,0.0
32688,4.0,5.0,1.0
32693,3.0,3.0,0.0
32696,3.0,2.0,-1.0
32699,2.0,3.0,1.0
32700,3.111111111111111,3.3333333333333335,0.22222222222222232
32701,3.0,3.0,0.0
32710,5.0,4.0,-1.0
32713,2.75,3.0,0.25
32715,3.25,3.5,0.25
32719,3.5,3.75,0.25
32720,3.6,4.0,0.3999999999999999
32723,3.8125,3.0,-0.8125
32724,3.0,4.333333333333333,1.333333333333333
32727,3.6666666666666665,4.25,0.5833333333333335
32731,4.0,3.5,-0.5
32734,3.5,3.0,-0.5
32738,4.266666666666667,5.0,0.7333333333333334
32739,4.666666666666667,4.0,-0.666666666666667
32740,3.6666666666666665,3.5,-0.16666666666666652
32743,3.6,5.0,1.4
32744,3.75,5.0,1.25
32752,3.0,4.0,1.0
32756,4.25,3.0,-1.25
32760,4.5,3.0,-1.5
32773,3.6666666666666665,3.3333333333333335,-0.33333333333333304
32774,4.333333333333333,4.0,-0.33333333333333304
32776,3.0,2.6666666666666665,-0.3333333333333335
32783,3.2666666666666666,3.0,-0.2666666666666666
32785,4.25,4.0,-0.25
32787,3.909090909090909,4.0,0.09090909090909083
32788,4.333333333333333,4.0,-0.33333333333333304
32791,4.0,4.0,0.0
32794,4.0,4.0,0.0
32799,4.0,4.5,0.5
32801,3.75,3.0,-0.75
32802,3.5789473684210527,3.0,-0.5789473684210527
32803,3.8,5.0,1.2000000000000002
32804,4.0,4.0,0.0
32806,3.75,4.0,0.25
32807,3.6666666666666665,4.0,0.3333333333333335
32811,3.5,4.0,0.5
32814,4.5,4.0,-0.5
32815,4.5,5.0,0.5
32817,3.5,3.5,0.0
32819,4.052631578947368,4.0,-0.05263157894736814
32820,5.0,4.0,-1.0
32821,3.0,4.0,1.0
32825,3.5,4.0,0.5
32826,4.0,4.0,0.0
32827,3.6666666666666665,4.5,0.8333333333333335
32829,4.0,3.1666666666666665,-0.8333333333333335
32833,3.2222222222222223,3.0,-0.22222222222222232
32834,3.0,3.0,0.0
32839,2.4375,4.0,1.5625
32841,3.8333333333333335,3.0,-0.8333333333333335
32843,3.25,3.75,0.5
32845,4.333333333333333,4.0,-0.33333333333333304
32848,4.0,4.0,0.0
32851,4.0,4.0,0.0
32852,4.0,4.0,0.0
32853,3.8333333333333335,4.0,0.16666666666666652
32857,3.3333333333333335,3.6666666666666665,0.33333333333333304
32858,4.0,4.0,0.0
32860,3.5,3.0,-0.5
32861,3.3333333333333335,2.0,-1.3333333333333335
32869,3.5,4.0,0.5
32872,5.0,4.0,-1.0
32874,3.0,4.0,1.0
32879,4.0,3.6666666666666665,-0.3333333333333335
32880,4.75,5.0,0.25
32882,4.0,3.0,-1.0
32883,3.3333333333333335,3.6666666666666665,0.33333333333333304
32884,3.3333333333333335,3.5,0.16666666666666652
32885,3.5,4.0,0.5
32886,3.5,4.0,0.5
32888,4.0,4.0,0.0
32893,5.0,4.0,-1.0
32896,3.6666666666666665,3.0,-0.6666666666666665
32897,2.5,3.0,0.5
32901,3.3333333333333335,4.0,0.6666666666666665
32902,4.0,4.0,0.0
32903,3.5,3.0,-0.5
32904,4.333333333333333,3.0,-1.333333333333333
32906,3.25,4.0,0.75
32909,4.0,3.5,-0.5
32913,4.0,3.0,-1.0
32914,4.0,4.0,0.0
32917,4.5,4.0,-0.5
32918,3.6315789473684212,3.0,-0.6315789473684212
32919,3.3333333333333335,5.0,1.6666666666666665
32927,3.5,4.0,0.5
32932,4.0,4.0,0.0
32938,3.5,3.0,-0.5
32942,3.0,3.25,0.25
32949,4.4,5.0,0.5999999999999996
32952,4.5,4.0,-0.5
32956,4.0,4.0,0.0
32959,3.769230769230769,4.0,0.23076923076923084
32960,4.0,4.0,0.0
32962,4.0,3.5,-0.5
32965,4.5,3.0,-1.5
32967,4.4,4.0,-0.40000000000000036
32968,4.25,4.5,0.25
32971,4.0,3.0,-1.0
32974,3.3333333333333335,3.0,-0.3333333333333335
32975,4.5,4.666666666666667,0.16666666666666696
32976,4.0,4.0,0.0
32977,3.5,4.0,0.5
32978,3.5,4.0,0.5
32983,3.5,4.0,0.5
32989,4.333333333333333,5.0,0.666666666666667
32991,4.333333333333333,4.333333333333333,0.0
32998,3.8,3.0,-0.7999999999999998
33006,3.6,3.0,-0.6000000000000001
33007,3.0,4.0,1.0
33008,4.5,4.5,0.0
33011,4.0,3.75,-0.25
33012,4.0,4.0,0.0
33013,2.761904761904762,2.0,-0.7619047619047619
33014,3.5,3.0,-0.5
33017,3.75,4.0,0.25
33019,3.8181818181818183,5.0,1.1818181818181817
33020,4.0,4.0,0.0
33021,4.0,4.0,0.0
33022,4.5,2.0,-2.5
33024,3.8333333333333335,4.0,0.16666666666666652
33026,4.0,3.0,-1.0
33027,3.75,4.0,0.25
33028,3.3333333333333335,3.0,-0.3333333333333335
33029,2.0,2.5,0.5
33030,2.0,4.0,2.0
33032,4.0,3.5,-0.5
33036,3.5789473684210527,3.5,-0.07894736842105265
33038,4.0,4.0,0.0
33039,4.5,3.0,-1.5
33040,5.0,4.0,-1.0
33041,4.0,5.0,1.0
33044,4.0,4.0,0.0
33046,3.6666666666666665,3.0,-0.6666666666666665
33047,4.666666666666667,5.0,0.33333333333333304
33050,4.0,4.0,0.0
33051,4.0,4.0,0.0
33056,3.0,5.0,2.0
33057,3.3333333333333335,2.0,-1.3333333333333335
33062,4.235294117647059,4.0,-0.23529411764705888
33063,4.25,5.0,0.75
33066,4.0,3.0,-1.0
33072,3.3333333333333335,3.5,0.16666666666666652
33074,4.0,4.0,0.0
33079,3.25,3.6666666666666665,0.4166666666666665
33081,3.5,4.0,0.5
33082,2.5,3.0,0.5
33087,3.5,4.0,0.5
33089,4.0,4.0,0.0
33090,4.5,4.0,-0.5
33092,3.5,4.0,0.5
33095,4.0,3.5,-0.5
33096,4.0,3.5,-0.5
33102,5.0,4.0,-1.0
33103,4.4,3.0,-1.4000000000000004
33109,4.2,3.75,-0.4500000000000002
33110,3.5,3.0,-0.5
33111,3.5,3.5,0.0
33114,4.0,4.0,0.0
33115,4.6,4.0,-0.5999999999999996
33117,4.0,3.5,-0.5
33119,4.0,4.0,0.0
33121,3.5,5.0,1.5
33122,3.6666666666666665,3.3333333333333335,-0.33333333333333304
33125,4.25,4.0,-0.25
33129,3.0,4.0,1.0
33130,2.0,2.5,0.5
33134,5.0,4.0,-1.0
33135,3.25,4.0,0.75
33138,4.2,5.0,0.7999999999999998
33145,3.875,3.5,-0.375
33147,3.5,3.0,-0.5
33155,3.0,4.0,1.0
33156,3.3333333333333335,5.0,1.6666666666666665
33159,3.375,4.0,0.625
33160,3.5714285714285716,3.3333333333333335,-0.23809523809523814
33164,2.6666666666666665,3.0,0.3333333333333335
33165,4.2,4.0,-0.20000000000000018
33166,4.0,4.0,0.0
33170,3.3333333333333335,3.0,-0.3333333333333335
33175,3.5,3.0,-0.5
33176,4.0,4.5,0.5
33178,2.3333333333333335,3.0,0.6666666666666665
33182,3.142857142857143,3.0,-0.1428571428571428
33183,4.0,4.0,0.0
33184,3.75,3.0,-0.75
33185,3.8,4.0,0.20000000000000018
33186,4.25,4.0,-0.25
33187,4.0,4.0,0.0
33188,3.6,3.6666666666666665,0.06666666666666643
33190,4.142857142857143,4.0,-0.14285714285714324
33191,3.5,3.5,0.0
33192,3.3333333333333335,3.5,0.16666666666666652
33193,3.6666666666666665,5.0,1.3333333333333335
33195,3.5,4.0,0.5
33201,4.0,4.333333333333333,0.33333333333333304
33204,4.0,3.3333333333333335,-0.6666666666666665
33209,2.6666666666666665,3.5,0.8333333333333335
33219,4.6,4.0,-0.5999999999999996
33221,5.0,3.5,-1.5
33222,4.0,3.6666666666666665,-0.3333333333333335
33226,4.75,4.333333333333333,-0.41666666666666696
33229,3.0,3.0,0.0
33230,3.25,3.0,-0.25
33237,4.333333333333333,5.0,0.666666666666667
33240,3.0,3.0,0.0
33246,3.6666666666666665,3.0,-0.6666666666666665
33247,3.25,3.0,-0.25
33249,2.8,4.0,1.2000000000000002
33250,3.4,4.0,0.6000000000000001
33251,3.0,3.0,0.0
33252,3.5,4.333333333333333,0.833333333333333
33253,4.25,3.6666666666666665,-0.5833333333333335
33258,3.0,4.0,1.0
33259,2.0,3.0,1.0
33264,5.0,3.0,-2.0
33265,4.0,3.6666666666666665,-0.3333333333333335
33266,3.65,3.5,-0.1499999999999999
33267,3.6,3.0,-0.6000000000000001
33268,3.0,3.0,0.0
33271,5.0,4.0,-1.0
33273,4.0,4.0,0.0
33277,3.4615384615384617,4.0,0.5384615384615383
33279,3.6666666666666665,3.0,-0.6666666666666665
33281,4.0,4.0,0.0
33282,4.0,4.5,0.5
33283,4.3125,3.6666666666666665,-0.6458333333333335
33289,3.3333333333333335,4.0,0.6666666666666665
33290,4.25,4.0,-0.25
33296,4.25,5.0,0.75
33301,4.5,5.0,0.5
33305,3.5,3.0,-0.5
33306,3.5,3.0,-0.5
33307,4.0,3.0,-1.0
33308,3.0,4.0,1.0
33310,4.0,4.0,0.0
33312,2.5,3.0,0.5
33315,4.0,4.0,0.0
33317,4.5,3.0,-1.5
33320,4.5,5.0,0.5
33323,3.0,3.0,0.0
33324,3.75,4.0,0.25
33326,3.7857142857142856,3.0,-0.7857142857142856
33328,4.0,3.5,-0.5
33329,4.0,3.0,-1.0
33330,3.764705882352941,3.75,-0.014705882352941124
33332,4.0,4.0,0.0
33334,3.0,3.0,0.0
33335,3.0,3.0,0.0
33336,3.0,4.0,1.0
33337,3.388888888888889,3.5,0.11111111111111116
